,Unnamed: 0,result_timestamp,lamax,laeq,lceq,lcpeak,night_scale,night_hour,Date,Event_name,Address,Lat,Long,Time,Duration,Event_type,Weight_Event_Type,Organizer,Respondents,Dist_maxim,DATEUTC,LC_HUMIDITY,LC_DWPTEMP,LC_WINDSPEED,weekday,Holiday,downseason,night_hour_sq,night_hour_cu,Weight_respondent
2665,2665,2022-04-12 23:20:00,51.04733333333333,48.45283333333334,58.80838333333333,71.31,2022-04-12 15:20:00,4.333333333333334,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-12 23:20:00,73.83333333333333,8.910591397849462,0.0196236559139784,Tuesday,0,1,18.777777777777782,81.37037037037041,3
2666,2666,2022-04-12 23:40:00,52.88508333333333,50.31675,59.65628333333333,72.25624166666667,2022-04-12 15:40:00,4.666666666666666,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-12 23:40:00,75.25531914893617,8.839521276595745,0.0147872340425531,Tuesday,0,1,21.77777777777777,101.62962962962959,3
2667,2667,2022-04-13 00:00:00,51.07325,48.28866666666667,59.038741666666674,71.59505833333334,2022-04-12 16:00:00,5.0,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 00:00:00,76.11702127659575,8.82159574468085,0.0351595744680851,Tuesday,0,1,25.0,125.0,3
2668,2668,2022-04-13 00:20:00,48.03683333333333,45.44066666666667,57.603025,70.23745,2022-04-12 16:20:00,5.333333333333332,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 00:20:00,76.2192513368984,8.85427807486631,0.0220855614973262,Tuesday,0,1,28.444444444444432,151.7037037037036,3
2669,2669,2022-04-13 00:40:00,49.02883333333333,45.91225,57.75755833333334,70.62425833333333,2022-04-12 16:40:00,5.666666666666668,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 00:40:00,77.27807486631016,9.049358288770051,0.0080213903743315,Tuesday,0,1,32.11111111111112,181.96296296296308,3
2670,2670,2022-04-13 01:00:00,49.82208333333333,46.973,58.25906666666667,70.78583333333333,2022-04-12 17:00:00,6.0,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 01:00:00,79.07446808510639,9.171117021276595,0.0004255319148936,Tuesday,0,1,36.0,216.0,3
2671,2671,2022-04-13 01:20:00,48.60383333333333,45.71958333333333,58.35514166666667,70.23543333333333,2022-04-12 17:20:00,6.333333333333332,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 01:20:00,81.34920634920636,9.09756613756614,0.0,Tuesday,0,1,40.11111111111109,254.0370370370369,3
2672,2672,2022-04-13 01:40:00,48.89258333333333,45.85091666666666,56.90221666666667,69.80641666666666,2022-04-12 17:40:00,6.666666666666668,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 01:40:00,83.04736842105264,8.890947368421052,0.0003684210526315,Tuesday,0,1,44.44444444444446,296.2962962962965,3
2673,2673,2022-04-13 02:00:00,47.44725,44.58808333333333,58.47925000000001,70.26121666666667,2022-04-12 18:00:00,7.0,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 02:00:00,84.13157894736842,8.764315789473685,0.0001052631578947,Tuesday,0,1,49.0,343.0,3
2674,2674,2022-04-13 02:20:00,44.34333333333333,41.288,56.67487500000001,68.88128333333333,2022-04-12 18:20:00,7.333333333333332,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 02:20:00,84.76063829787235,8.731808510638297,0.0018085106382978,Tuesday,0,1,53.77777777777776,394.37037037037015,3
2675,2675,2022-04-13 02:40:00,42.28458333333333,39.325833333333335,55.81971666666667,67.67446666666666,2022-04-12 18:40:00,7.666666666666668,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 02:40:00,85.22105263157894,8.744736842105263,0.0022105263157894,Tuesday,0,1,58.77777777777779,450.62962962962985,3
2676,2676,2022-04-13 03:00:00,44.462833333333336,41.31358333333333,55.530425,67.85590833333333,2022-04-12 19:00:00,8.0,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 03:00:00,85.93650793650794,8.797142857142857,0.0046560846560846,Tuesday,0,1,64.0,512.0,3
2677,2677,2022-04-13 03:20:00,44.4805,41.37991666666667,55.69535833333333,68.13780833333333,2022-04-12 19:20:00,8.333333333333332,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 03:20:00,86.72105263157894,8.983,0.0072105263157894,Tuesday,0,1,69.44444444444443,578.7037037037035,3
2678,2678,2022-04-13 03:40:00,43.57422852376981,40.55688073394495,55.61522101751459,68.05001668056714,2022-04-12 19:40:00,8.666666666666668,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 03:40:00,87.4421052631579,9.012052631578948,0.0041578947368421,Tuesday,0,1,75.11111111111113,650.9629629629633,3
2679,2679,2022-04-13 04:00:00,43.41741666666667,40.24766666666667,55.107308333333336,67.918275,2022-04-12 20:00:00,9.0,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 04:00:00,87.87894736842105,8.932,0.002578947368421,Tuesday,0,1,81.0,729.0,3
2680,2680,2022-04-13 04:20:00,42.934583333333336,39.78791666666667,54.94805833333333,67.50126666666667,2022-04-12 20:20:00,9.333333333333332,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 04:20:00,88.42631578947369,8.84,0.0003684210526315,Tuesday,0,1,87.11111111111109,813.0370370370367,3
2681,2681,2022-04-13 04:40:00,42.42083333333333,39.09783333333333,52.456275,66.31528333333333,2022-04-12 20:40:00,9.666666666666668,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 04:40:00,88.6989247311828,8.819247311827958,5.3763440860215054e-05,Tuesday,0,1,93.44444444444447,903.2962962962966,3
2682,2682,2022-04-13 05:00:00,44.70158333333333,42.11891666666666,56.67465833333333,69.47139166666666,2022-04-12 21:00:00,10.0,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 05:00:00,88.67195767195767,8.894550264550265,0.0027513227513227,Tuesday,0,1,100.0,1000.0,3
2683,2683,2022-04-13 05:20:00,44.553916666666666,41.937666666666665,54.35745833333333,68.51324166666667,2022-04-12 21:20:00,10.333333333333332,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 05:20:00,88.3157894736842,9.019736842105264,0.0032631578947368,Tuesday,0,1,106.77777777777776,1103.37037037037,3
2684,2684,2022-04-13 05:40:00,47.15566666666667,44.707,56.786725,70.20421666666667,2022-04-12 21:40:00,10.666666666666668,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 05:40:00,88.34920634920636,9.103597883597883,0.0031216931216931,Tuesday,0,1,113.7777777777778,1213.62962962963,3
2685,2685,2022-04-13 06:00:00,46.022666666666666,43.07108333333333,54.88348333333333,68.06309166666666,2022-04-12 22:00:00,11.0,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 06:00:00,88.22631578947369,9.17057894736842,0.0008421052631578,Tuesday,0,1,121.0,1331.0,3
2686,2686,2022-04-13 06:20:00,47.18515429524604,44.79574645537948,57.53963302752294,70.04768974145121,2022-04-12 22:20:00,11.333333333333332,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 06:20:00,87.01052631578948,9.33278947368421,0.0091052631578947,Tuesday,0,1,128.44444444444443,1455.7037037037032,3
2687,2687,2022-04-13 06:40:00,48.96433333333333,46.45975,59.41576666666666,71.538775,2022-04-12 22:40:00,11.666666666666668,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 06:40:00,86.27894736842106,9.624263157894736,0.0043157894736842,Tuesday,0,1,136.11111111111114,1587.9629629629635,3
2688,2688,2022-04-13 07:00:00,56.11025,52.85316666666667,63.400825000000005,75.64315,2022-04-12 23:00:00,12.0,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 07:00:00,85.53157894736842,9.824842105263158,0.0112631578947368,Tuesday,0,1,144.0,1728.0,3
2689,2689,2022-04-13 07:20:00,57.641416666666665,55.20691666666667,66.78700833333333,78.370625,2022-04-12 23:20:00,12.333333333333332,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 07:20:00,85.0421052631579,10.10078947368421,0.0212631578947368,Tuesday,0,1,152.1111111111111,1876.0370370370365,3
2690,2690,2022-04-13 07:40:00,58.96416666666666,56.514833333333335,67.99354166666667,79.36334166666666,2022-04-12 23:40:00,12.666666666666668,12-04-2022,Flappy Your Way to the Top,"Tiensestraat 51, Leuven",50.8772753,4.7046644,18:00:00,6,Party_Student,3.0,Recup,32.0,0.4382559679665736,2022-04-13 07:40:00,83.72486772486772,10.31126984126984,0.0346560846560846,Tuesday,0,1,160.44444444444449,2032.2962962962968,3
2691,2691,2022-04-13 19:00:00,55.86158333333333,53.90108333333333,62.01103333333334,74.63671666666666,2022-04-13 11:00:00,0.0,13-04-2022,,,,,,,,,,,,2022-04-13 19:00:00,87.91534391534391,11.664021164021165,0.0068783068783068,Wednesday,0,1,0.0,0.0,
2692,2692,2022-04-13 19:20:00,55.05341666666667,52.946,61.0201,73.82849166666666,2022-04-13 11:20:00,0.3333333333333339,13-04-2022,,,,,,,,,,,,2022-04-13 19:20:00,89.23404255319149,11.467074468085109,0.0036702127659574,Wednesday,0,1,0.11111111111111151,0.037037037037037236,
2693,2693,2022-04-13 19:40:00,56.299166666666665,54.38241666666667,62.597775,75.01668333333333,2022-04-13 11:40:00,0.6666666666666661,13-04-2022,,,,,,,,,,,,2022-04-13 19:40:00,90.49197860962566,11.273582887700536,0.0022994652406417,Wednesday,0,1,0.44444444444444364,0.2962962962962955,
2694,2694,2022-04-13 20:00:00,55.47058333333333,53.22816666666667,60.545541666666665,73.421125,2022-04-13 12:00:00,1.0,13-04-2022,,,,,,,,,,,,2022-04-13 20:00:00,91.4462365591398,11.058225806451611,0.0,Wednesday,0,1,1.0,1.0,
2695,2695,2022-04-13 20:20:00,53.5775,51.3345,59.49389166666666,72.62614166666667,2022-04-13 12:20:00,1.333333333333334,13-04-2022,,,,,,,,,,,,2022-04-13 20:20:00,92.15957446808513,10.886382978723406,0.0,Wednesday,0,1,1.7777777777777795,2.3703703703703733,
2696,2696,2022-04-13 20:40:00,53.22891666666666,50.95491666666667,58.50026666666668,71.80669999999999,2022-04-13 12:40:00,1.666666666666666,13-04-2022,,,,,,,,,,,,2022-04-13 20:40:00,92.79679144385028,10.72903743315508,0.0001604278074866,Wednesday,0,1,2.777777777777776,4.629629629629624,
2697,2697,2022-04-13 21:00:00,53.04183333333333,50.62858333333334,58.91875833333333,71.88220833333332,2022-04-13 13:00:00,2.0,13-04-2022,,,,,,,,,,,,2022-04-13 21:00:00,93.33510638297872,10.61063829787234,0.0001595744680851,Wednesday,0,1,4.0,8.0,
2698,2698,2022-04-13 21:20:00,53.84316666666667,51.43666666666667,59.85915833333334,72.73443333333334,2022-04-13 13:20:00,2.333333333333334,13-04-2022,,,,,,,,,,,,2022-04-13 21:20:00,93.73404255319149,10.477340425531915,0.0,Wednesday,0,1,5.444444444444447,12.703703703703713,
2699,2699,2022-04-13 21:40:00,52.6895,50.35241666666667,58.50923333333333,71.773025,2022-04-13 13:40:00,2.666666666666666,13-04-2022,,,,,,,,,,,,2022-04-13 21:40:00,94.14893617021276,10.319627659574468,0.0001063829787234,Wednesday,0,1,7.111111111111108,18.96296296296295,
2700,2700,2022-04-13 22:00:00,55.59008333333334,52.827666666666666,62.623325,74.52005833333334,2022-04-13 14:00:00,3.0,13-04-2022,,,,,,,,,,,,2022-04-13 22:00:00,94.51595744680851,10.221914893617022,0.0,Wednesday,0,1,9.0,27.0,
2701,2701,2022-04-13 22:20:00,51.96983333333333,49.462833333333336,58.98203333333333,71.862,2022-04-13 14:20:00,3.333333333333334,13-04-2022,,,,,,,,,,,,2022-04-13 22:20:00,94.7989417989418,10.163809523809524,0.001058201058201,Wednesday,0,1,11.111111111111114,37.03703703703706,
2702,2702,2022-04-13 22:40:00,51.172916666666666,48.55416666666667,58.52251666666667,71.59435833333333,2022-04-13 14:40:00,3.666666666666666,13-04-2022,,,,,,,,,,,,2022-04-13 22:40:00,94.989417989418,10.065185185185184,0.0,Wednesday,0,1,13.44444444444444,49.29629629629627,
2703,2703,2022-04-13 23:00:00,53.421416666666666,50.90241666666667,60.31690833333333,73.131825,2022-04-13 15:00:00,4.0,13-04-2022,,,,,,,,,,,,2022-04-13 23:00:00,95.1945945945946,9.946324324324324,0.0011891891891891,Wednesday,0,1,16.0,64.0,
2704,2704,2022-04-13 23:20:00,50.93575,48.25966666666667,58.30715,71.29232499999999,2022-04-13 15:20:00,4.333333333333334,13-04-2022,,,,,,,,,,,,2022-04-13 23:20:00,95.33333333333331,9.818817204301077,0.0003763440860215,Wednesday,0,1,18.777777777777782,81.37037037037041,
2705,2705,2022-04-13 23:40:00,51.64366666666667,49.06541666666666,58.404091666666666,71.904675,2022-04-13 15:40:00,4.666666666666666,13-04-2022,,,,,,,,,,,,2022-04-13 23:40:00,95.55913978494624,9.626075268817203,0.000268817204301,Wednesday,0,1,21.77777777777777,101.62962962962959,
2706,2706,2022-04-14 00:00:00,49.64,46.83675,57.269783333333336,70.70215833333333,2022-04-13 16:00:00,5.0,13-04-2022,,,,,,,,,,,,2022-04-14 00:00:00,95.79032258064515,9.403870967741934,0.0008064516129032,Wednesday,0,1,25.0,125.0,
2707,2707,2022-04-14 00:20:00,46.97816666666667,43.858916666666666,56.07878333333333,69.591575,2022-04-13 16:20:00,5.333333333333332,13-04-2022,,,,,,,,,,,,2022-04-14 00:20:00,95.98387096774194,9.161720430107527,0.0026881720430107,Wednesday,0,1,28.444444444444432,151.7037037037036,
2708,2708,2022-04-14 00:40:00,48.14483333333334,45.113416666666666,55.440325,69.21399166666666,2022-04-13 16:40:00,5.666666666666668,13-04-2022,,,,,,,,,,,,2022-04-14 00:40:00,96.14207650273224,8.94103825136612,0.0030601092896174,Wednesday,0,1,32.11111111111112,181.96296296296308,
2709,2709,2022-04-14 01:00:00,45.97475,42.982,55.28630833333334,68.96139166666667,2022-04-13 17:00:00,6.0,13-04-2022,,,,,,,,,,,,2022-04-14 01:00:00,96.36263736263736,8.883626373626374,0.0008791208791208,Wednesday,0,1,36.0,216.0,
2710,2710,2022-04-14 01:20:00,51.112750000000005,48.32691666666667,58.59708333333333,71.40896666666666,2022-04-13 17:20:00,6.333333333333332,13-04-2022,,,,,,,,,,,,2022-04-14 01:20:00,96.49726775956285,8.886830601092896,0.0021311475409836,Wednesday,0,1,40.11111111111109,254.0370370370369,
2711,2711,2022-04-14 01:40:00,46.870916666666666,43.84583333333333,57.490141666666666,69.90278333333333,2022-04-13 17:40:00,6.666666666666668,13-04-2022,,,,,,,,,,,,2022-04-14 01:40:00,96.54545454545456,8.856310160427808,0.0075401069518716,Wednesday,0,1,44.44444444444446,296.2962962962965,
2712,2712,2022-04-14 02:00:00,46.20016666666666,43.01108333333334,56.68130833333334,69.47330833333334,2022-04-13 18:00:00,7.0,13-04-2022,,,,,,,,,,,,2022-04-14 02:00:00,96.6063829787234,8.837180851063831,0.0,Wednesday,0,1,49.0,343.0,
2713,2713,2022-04-14 02:20:00,49.15913261050876,46.189491242702246,58.25344453711426,70.7304420350292,2022-04-13 18:20:00,7.333333333333332,13-04-2022,,,,,,,,,,,,2022-04-14 02:20:00,96.63440860215054,8.807634408602151,0.0015591397849462,Wednesday,0,1,53.77777777777776,394.37037037037015,
2714,2714,2022-04-14 02:40:00,43.821583333333336,40.407,56.52838333333333,69.07554166666667,2022-04-13 18:40:00,7.666666666666668,13-04-2022,,,,,,,,,,,,2022-04-14 02:40:00,96.7554347826087,8.714565217391305,0.001141304347826,Wednesday,0,1,58.77777777777779,450.62962962962985,
2715,2715,2022-04-14 03:00:00,47.10308333333333,43.90383333333333,56.887350000000005,69.93775833333333,2022-04-13 19:00:00,8.0,13-04-2022,,,,,,,,,,,,2022-04-14 03:00:00,96.85561497326204,8.614064171122994,0.0035294117647058,Wednesday,0,1,64.0,512.0,
2716,2716,2022-04-14 03:20:00,44.21641666666667,40.9035,54.919266666666665,68.33755,2022-04-13 19:20:00,8.333333333333332,13-04-2022,,,,,,,,,,,,2022-04-14 03:20:00,96.9027027027027,8.552324324324324,0.0141081081081081,Wednesday,0,1,69.44444444444443,578.7037037037035,
2717,2717,2022-04-14 03:40:00,44.9285,41.52433333333333,54.83251666666667,68.47930000000001,2022-04-13 19:40:00,8.666666666666668,13-04-2022,,,,,,,,,,,,2022-04-14 03:40:00,96.98378378378378,8.448054054054055,0.0223783783783783,Wednesday,0,1,75.11111111111113,650.9629629629633,
2718,2718,2022-04-14 04:00:00,44.968583333333335,41.853,55.71595,69.03448333333334,2022-04-13 20:00:00,9.0,13-04-2022,,,,,,,,,,,,2022-04-14 04:00:00,97.08064516129032,8.258279569892473,0.0119892473118279,Wednesday,0,1,81.0,729.0,
2719,2719,2022-04-14 04:20:00,45.079,41.41375,53.854225,68.36738333333334,2022-04-13 20:20:00,9.333333333333332,13-04-2022,,,,,,,,,,,,2022-04-14 04:20:00,97.2258064516129,8.03752688172043,0.0019892473118279,Wednesday,0,1,87.11111111111109,813.0370370370367,
2720,2720,2022-04-14 04:40:00,44.061083333333336,40.12566666666667,51.54434166666667,67.18948333333334,2022-04-13 20:40:00,9.666666666666668,13-04-2022,,,,,,,,,,,,2022-04-14 04:40:00,97.29629629629628,7.74037037037037,0.0041798941798941,Wednesday,0,1,93.44444444444447,903.2962962962966,
2721,2721,2022-04-14 05:00:00,44.221,40.60716666666666,52.822941666666665,68.10875833333333,2022-04-13 21:00:00,10.0,13-04-2022,,,,,,,,,,,,2022-04-14 05:00:00,97.3858695652174,7.411576086956522,0.0201086956521739,Wednesday,0,1,100.0,1000.0,
2722,2722,2022-04-14 05:20:00,44.72183333333333,41.32933333333333,52.47948333333333,67.88985000000001,2022-04-13 21:20:00,10.333333333333332,13-04-2022,,,,,,,,,,,,2022-04-14 05:20:00,97.47027027027028,7.287405405405406,0.0067567567567567,Wednesday,0,1,106.77777777777776,1103.37037037037,
2723,2723,2022-04-14 05:40:00,45.688,42.58633333333333,53.602833333333336,68.61658333333332,2022-04-13 21:40:00,10.666666666666668,13-04-2022,,,,,,,,,,,,2022-04-14 05:40:00,97.6,7.355105263157895,0.0084736842105263,Wednesday,0,1,113.7777777777778,1213.62962962963,
2724,2724,2022-04-14 06:00:00,51.07608333333334,48.54141666666666,58.58166666666666,72.307775,2022-04-13 22:00:00,11.0,13-04-2022,,,,,,,,,,,,2022-04-14 06:00:00,97.63492063492065,7.578730158730159,0.0131216931216931,Wednesday,0,1,121.0,1331.0,
2725,2725,2022-04-14 06:20:00,51.61241666666667,48.76991666666667,59.076725,72.58388333333333,2022-04-13 22:20:00,11.333333333333332,13-04-2022,,,,,,,,,,,,2022-04-14 06:20:00,97.57368421052632,8.038105263157895,0.0170526315789473,Wednesday,0,1,128.44444444444443,1455.7037037037032,
2726,2726,2022-04-14 06:40:00,50.196583333333336,48.05558333333333,60.18685,72.52238333333334,2022-04-13 22:40:00,11.666666666666668,13-04-2022,,,,,,,,,,,,2022-04-14 06:40:00,97.43157894736842,8.637684210526317,0.0293684210526315,Wednesday,0,1,136.11111111111114,1587.9629629629635,
2727,2727,2022-04-14 07:00:00,63.08383333333334,61.82449999999999,73.58484166666666,83.57811666666667,2022-04-13 23:00:00,12.0,13-04-2022,,,,,,,,,,,,2022-04-14 07:00:00,96.95263157894736,9.286105263157896,0.0284736842105263,Wednesday,0,1,144.0,1728.0,
2728,2728,2022-04-14 07:20:00,57.18241666666666,55.40366666666666,66.27334166666667,77.96343333333333,2022-04-13 23:20:00,12.333333333333332,13-04-2022,,,,,,,,,,,,2022-04-14 07:20:00,95.6931216931217,10.00809523809524,0.0412169312169312,Wednesday,0,1,152.1111111111111,1876.0370370370365,
2729,2729,2022-04-14 07:40:00,57.01158333333333,54.84166666666667,64.94090833333333,77.30469166666667,2022-04-13 23:40:00,12.666666666666668,13-04-2022,,,,,,,,,,,,2022-04-14 07:40:00,92.98404255319149,10.52563829787234,0.0632446808510638,Wednesday,0,1,160.44444444444449,2032.2962962962968,
2730,2730,2022-04-14 19:00:00,56.32300000000001,54.35375,63.27314166666667,75.36611666666667,2022-04-14 11:00:00,0.0,14-04-2022,Rumba - Resident Night,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,7,Party,2.0,Rumba,155.0,21.51428088090212,2022-04-14 19:00:00,72.13297872340425,10.118297872340426,0.0952127659574468,Thursday,0,1,0.0,0.0,2
2731,2731,2022-04-14 19:20:00,57.03516666666666,55.1475,63.84729166666666,75.98498333333333,2022-04-14 11:20:00,0.3333333333333339,14-04-2022,Rumba - Resident Night,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,7,Party,2.0,Rumba,155.0,21.51428088090212,2022-04-14 19:20:00,73.58947368421053,9.931684210526315,0.07,Thursday,0,1,0.11111111111111151,0.037037037037037236,2
2732,2732,2022-04-14 19:40:00,55.66583333333333,53.56058333333333,61.84749166666667,74.2221,2022-04-14 11:40:00,0.6666666666666661,14-04-2022,Rumba - Resident Night,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,7,Party,2.0,Rumba,155.0,21.51428088090212,2022-04-14 19:40:00,75.32631578947368,9.764263157894735,0.0306842105263157,Thursday,0,1,0.44444444444444364,0.2962962962962955,2
2733,2733,2022-04-14 20:00:00,55.25433333333333,53.06466666666667,60.60423333333333,73.24810000000001,2022-04-14 12:00:00,1.0,14-04-2022,Rumba - Resident Night,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,7,Party,2.0,Rumba,155.0,21.51428088090212,2022-04-14 20:00:00,77.27894736842106,9.550947368421053,0.0221052631578947,Thursday,0,1,1.0,1.0,2
2734,2734,2022-04-14 20:20:00,54.666,52.443583333333336,61.536766666666665,74.0622,2022-04-14 12:20:00,1.333333333333334,14-04-2022,Rumba - Resident Night,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,7,Party,2.0,Rumba,155.0,21.51428088090212,2022-04-14 20:20:00,79.43386243386243,9.355925925925924,0.0056084656084656,Thursday,0,1,1.7777777777777795,2.3703703703703733,2
2735,2735,2022-04-14 20:40:00,53.915,51.758,60.34065,72.96426666666666,2022-04-14 12:40:00,1.666666666666666,14-04-2022,Rumba - Resident Night,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,7,Party,2.0,Rumba,155.0,21.51428088090212,2022-04-14 20:40:00,81.36315789473684,9.145842105263158,0.0039473684210526,Thursday,0,1,2.777777777777776,4.629629629629624,2
2736,2736,2022-04-14 21:00:00,52.653544620517096,50.52368640533778,59.6898081734779,72.34811509591326,2022-04-14 13:00:00,2.0,14-04-2022,Rumba - Resident Night,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,7,Party,2.0,Rumba,155.0,21.51428088090212,2022-04-14 21:00:00,82.82631578947368,8.946052631578947,0.0042105263157894,Thursday,0,1,4.0,8.0,2
2737,2737,2022-04-14 21:20:00,53.32041666666667,51.23816666666667,60.41041666666667,72.839275,2022-04-14 13:20:00,2.333333333333334,14-04-2022,Rumba - Resident Night,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,7,Party,2.0,Rumba,155.0,21.51428088090212,2022-04-14 21:20:00,84.10526315789474,8.792157894736842,0.0023157894736842,Thursday,0,1,5.444444444444447,12.703703703703713,2
2738,2738,2022-04-14 21:40:00,54.01808333333333,51.76008333333333,60.669558333333335,73.27009166666667,2022-04-14 13:40:00,2.666666666666666,14-04-2022,Rumba - Resident Night,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,7,Party,2.0,Rumba,155.0,21.51428088090212,2022-04-14 21:40:00,85.3157894736842,8.691473684210525,0.0023157894736842,Thursday,0,1,7.111111111111108,18.96296296296295,2
2739,2739,2022-04-14 22:00:00,53.602583333333335,51.4335,60.38306666666666,72.965025,2022-04-14 14:00:00,3.0,14-04-2022,Rumba - Resident Night,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,7,Party,2.0,Rumba,155.0,21.51428088090212,2022-04-14 22:00:00,86.56315789473685,8.61921052631579,0.0067894736842105,Thursday,0,1,9.0,27.0,2
2740,2740,2022-04-14 22:20:00,54.0475,51.78675,61.88236666666666,74.11176666666667,2022-04-14 14:20:00,3.333333333333334,14-04-2022,Rumba - Resident Night,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,7,Party,2.0,Rumba,155.0,21.51428088090212,2022-04-14 22:20:00,87.78421052631579,8.504842105263158,0.0007894736842105,Thursday,0,1,11.111111111111114,37.03703703703706,2
