,Unnamed: 0,result_timestamp,lamax,laeq,lceq,lcpeak,night_scale,night_hour,Date,Event_name,Address,Event_type,Weight_Event_Type,Organizer,Respondents,Distance,DATEUTC,LC_HUMIDITY,LC_DWPTEMP,LC_WINDSPEED,weekday,Holiday,downseason,night_hour_sq,night_hour_cu,Weight_respondent,Event_Score_x,Total_Event_Score
1896,1896,2022-05-03 03:00:00,42.626333333333335,41.23225,53.75141666666666,64.929075,2022-05-02 19:00:00,8.0,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 03:00:00,80.28571428571429,3.705925925925926,0.0305291005291005,Monday,0,0,64.0,512.0,1,8.414653629365999,8.414653629365999
1897,1897,2022-05-03 03:20:00,41.42066666666667,40.15075,53.556425,64.50261666666667,2022-05-02 19:20:00,8.333333333333332,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 03:20:00,81.80526315789474,3.694157894736842,0.0230526315789473,Monday,0,0,69.44444444444443,578.7037037037035,1,8.414653629365999,8.414653629365999
1898,1898,2022-05-03 03:40:00,40.527750000000005,39.30683333333333,53.09528333333333,64.068125,2022-05-02 19:40:00,8.666666666666668,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 03:40:00,83.13684210526316,3.6851578947368417,0.0136842105263157,Monday,0,0,75.11111111111113,650.9629629629633,1,8.414653629365999,8.414653629365999
1899,1899,2022-05-03 04:00:00,40.69591666666667,39.39675,51.977275000000006,63.230225,2022-05-02 20:00:00,9.0,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 04:00:00,84.1842105263158,3.667842105263158,0.0291052631578947,Monday,0,0,81.0,729.0,1,8.414653629365999,8.414653629365999
1900,1900,2022-05-03 04:20:00,40.642916666666665,39.185,50.53288333333333,62.2152,2022-05-02 20:20:00,9.333333333333332,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 04:20:00,85.09042553191489,3.6363297872340414,0.0322872340425531,Monday,0,0,87.11111111111109,813.0370370370367,1,8.414653629365999,8.414653629365999
1901,1901,2022-05-03 04:40:00,40.687333333333335,38.95666666666666,49.863416666666666,62.059158333333336,2022-05-02 20:40:00,9.666666666666668,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 04:40:00,85.4074074074074,3.630793650793651,0.0337566137566137,Monday,0,0,93.44444444444447,903.2962962962966,1,8.414653629365999,8.414653629365999
1902,1902,2022-05-03 05:00:00,43.852583333333335,41.604,50.67839166666667,62.86743333333333,2022-05-02 21:00:00,10.0,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 05:00:00,85.50267379679144,3.715508021390374,0.0318181818181818,Monday,0,0,100.0,1000.0,1,8.414653629365999,8.414653629365999
1903,1903,2022-05-03 05:20:00,45.90183333333333,42.83383333333333,51.41600833333333,63.771033333333335,2022-05-02 21:20:00,10.333333333333332,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 05:20:00,84.31746031746032,3.791269841269841,0.0697354497354497,Monday,0,0,106.77777777777776,1103.37037037037,1,8.414653629365999,8.414653629365999
1904,1904,2022-05-03 05:40:00,46.223333333333336,43.118,51.172041666666665,63.67908333333333,2022-05-02 21:40:00,10.666666666666668,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 05:40:00,81.45502645502646,3.894232804232804,0.0680952380952381,Monday,0,0,113.7777777777778,1213.62962962963,1,8.414653629365999,8.414653629365999
1905,1905,2022-05-03 06:00:00,47.477916666666665,44.361583333333336,53.41770833333333,65.41794166666666,2022-05-02 22:00:00,11.0,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 06:00:00,77.3578947368421,3.952947368421052,0.0412105263157894,Monday,0,0,121.0,1331.0,1,8.414653629365999,8.414653629365999
1906,1906,2022-05-03 06:20:00,46.8255,44.4405,55.19543333333333,66.72578333333334,2022-05-02 22:20:00,11.333333333333332,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 06:20:00,72.5,3.959842105263158,0.0434736842105263,Monday,0,0,128.44444444444443,1455.7037037037032,1,8.414653629365999,8.414653629365999
1907,1907,2022-05-03 06:40:00,50.45091666666666,47.63941666666667,57.29214166666667,68.96535833333333,2022-05-02 22:40:00,11.666666666666668,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 06:40:00,67.74736842105263,4.069736842105264,0.0971052631578947,Monday,0,0,136.11111111111114,1587.9629629629635,1,8.414653629365999,8.414653629365999
1908,1908,2022-05-03 07:00:00,47.98283333333333,45.66225,56.62520000000001,67.92678333333333,2022-05-02 23:00:00,12.0,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 07:00:00,63.81578947368421,4.240210526315789,0.0791052631578947,Monday,0,0,144.0,1728.0,1,8.414653629365999,8.414653629365999
1909,1909,2022-05-03 07:20:00,48.67466666666667,46.1825,57.01893333333334,68.350525,2022-05-02 23:20:00,12.333333333333332,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 07:20:00,60.65263157894737,4.422473684210527,0.1003684210526315,Monday,0,0,152.1111111111111,1876.0370370370365,1,8.414653629365999,8.414653629365999
1910,1910,2022-05-03 07:40:00,49.61516666666667,47.074666666666666,58.18066666666667,69.35140833333334,2022-05-02 23:40:00,12.666666666666668,02-05-2022,sportcantus,"Tiensestraat 53, Leuven",Cantus,4.0,VRG,37.0,0.4753612182016076,2022-05-03 07:40:00,57.41798941798942,4.414973544973544,0.1805291005291005,Monday,0,0,160.44444444444449,2032.2962962962968,1,8.414653629365999,8.414653629365999
1911,1911,2022-05-03 19:00:00,49.287416666666665,47.78933333333333,58.59113333333333,69.97176666666667,2022-05-03 11:00:00,0.0,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 19:00:00,74.22631578947369,10.131368421052631,0.3622105263157895,Tuesday,0,0,0.0,0.0,3,122.63085474500959,141.5638254110831
1913,1913,2022-05-03 19:20:00,48.02516666666666,46.60025,57.06055833333333,68.371275,2022-05-03 11:20:00,0.3333333333333339,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 19:20:00,75.37765957446808,9.697978723404256,0.2614361702127659,Tuesday,0,0,0.11111111111111151,0.037037037037037236,3,122.63085474500959,141.5638254110831
1915,1915,2022-05-03 19:40:00,46.379666666666665,45.31916666666667,56.25065,67.68700833333334,2022-05-03 11:40:00,0.6666666666666661,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 19:40:00,76.81182795698925,9.51489247311828,0.2167204301075269,Tuesday,0,0,0.44444444444444364,0.2962962962962955,3,122.63085474500959,141.5638254110831
1917,1917,2022-05-03 20:00:00,46.318666666666665,45.34141666666667,56.127966666666666,67.54936666666667,2022-05-03 12:00:00,1.0,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 20:00:00,78.18085106382979,9.35058510638298,0.1647340425531915,Tuesday,0,0,1.0,1.0,3,122.63085474500959,141.5638254110831
1919,1919,2022-05-03 20:20:00,45.531666666666666,44.48283333333333,54.95765,66.34133333333334,2022-05-03 12:20:00,1.333333333333334,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 20:20:00,79.26595744680851,9.148244680851064,0.1378723404255319,Tuesday,0,0,1.7777777777777795,2.3703703703703733,3,122.63085474500959,141.5638254110831
1921,1921,2022-05-03 20:40:00,44.694,43.75933333333333,54.750025,66.17898333333333,2022-05-03 12:40:00,1.666666666666666,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 20:40:00,80.1063829787234,8.93813829787234,0.0928723404255319,Tuesday,0,0,2.777777777777776,4.629629629629624,3,122.63085474500959,141.5638254110831
1923,1923,2022-05-03 21:00:00,45.249500000000005,44.202,54.74225833333334,66.28518333333334,2022-05-03 13:00:00,2.0,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 21:00:00,80.23404255319149,8.661648936170213,0.109095744680851,Tuesday,0,0,4.0,8.0,3,122.63085474500959,141.5638254110831
1925,1925,2022-05-03 21:20:00,44.28516666666666,43.39191666666667,54.73033333333333,65.95178333333334,2022-05-03 13:20:00,2.333333333333334,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 21:20:00,79.22340425531915,8.424521276595744,0.0853191489361702,Tuesday,0,0,5.444444444444447,12.703703703703713,3,122.63085474500959,141.5638254110831
1927,1927,2022-05-03 21:40:00,44.5035,43.53941666666667,54.494075,65.76335,2022-05-03 13:40:00,2.666666666666666,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 21:40:00,78.9144385026738,8.421336898395722,0.1013903743315508,Tuesday,0,0,7.111111111111108,18.96296296296295,3,122.63085474500959,141.5638254110831
1929,1929,2022-05-03 22:00:00,46.241166666666665,45.150083333333335,55.210075,66.63395833333334,2022-05-03 14:00:00,3.0,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 22:00:00,79.06914893617021,8.396170212765957,0.1392021276595744,Tuesday,0,0,9.0,27.0,3,122.63085474500959,141.5638254110831
1931,1931,2022-05-03 22:20:00,44.48125,43.57091666666667,54.4002,65.706825,2022-05-03 14:20:00,3.333333333333334,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 22:20:00,79.18181818181819,8.2424064171123,0.1454010695187166,Tuesday,0,0,11.111111111111114,37.03703703703706,3,122.63085474500959,141.5638254110831
1933,1933,2022-05-03 22:40:00,44.20575,43.30291666666667,53.63860833333334,65.06831666666666,2022-05-03 14:40:00,3.666666666666666,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 22:40:00,79.74193548387096,8.075806451612904,0.1301612903225806,Tuesday,0,0,13.44444444444444,49.29629629629627,3,122.63085474500959,141.5638254110831
1935,1935,2022-05-03 23:00:00,44.39633333333333,43.05758333333333,54.17234166666667,65.76836666666667,2022-05-03 15:00:00,4.0,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 23:00:00,81.49462365591398,7.990268817204301,0.1095698924731182,Tuesday,0,0,16.0,64.0,3,122.63085474500959,141.5638254110831
1937,1937,2022-05-03 23:20:00,44.07433333333333,42.78791666666667,53.558875,65.14142500000001,2022-05-03 15:20:00,4.333333333333334,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 23:20:00,82.83152173913044,7.69375,0.0879891304347826,Tuesday,0,0,18.777777777777782,81.37037037037041,3,122.63085474500959,141.5638254110831
1939,1939,2022-05-03 23:40:00,44.26425,43.078833333333336,54.95134166666666,66.163075,2022-05-03 15:40:00,4.666666666666666,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-03 23:40:00,83.99462365591398,7.370537634408603,0.0661827956989247,Tuesday,0,0,21.77777777777777,101.62962962962959,3,122.63085474500959,141.5638254110831
1941,1941,2022-05-04 00:00:00,44.6175,43.4025,54.35575,65.79595833333333,2022-05-03 16:00:00,5.0,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 00:00:00,85.32608695652173,7.101195652173913,0.0630978260869565,Tuesday,0,0,25.0,125.0,3,122.63085474500959,141.5638254110831
1943,1943,2022-05-04 00:20:00,44.824000000000005,43.312916666666666,54.59636666666667,66.14409166666667,2022-05-03 16:20:00,5.333333333333332,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 00:20:00,86.54347826086956,6.847173913043479,0.0742934782608695,Tuesday,0,0,28.444444444444432,151.7037037037036,3,122.63085474500959,141.5638254110831
1945,1945,2022-05-04 00:40:00,46.97558333333333,45.4455,55.43676666666666,67.05262499999999,2022-05-03 16:40:00,5.666666666666668,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 00:40:00,87.36559139784946,6.59489247311828,0.0834946236559139,Tuesday,0,0,32.11111111111112,181.96296296296308,3,122.63085474500959,141.5638254110831
1947,1947,2022-05-04 01:00:00,47.88066666666667,46.268,55.40498333333333,66.88609166666666,2022-05-03 17:00:00,6.0,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 01:00:00,88.14516129032258,6.369408602150537,0.0619892473118279,Tuesday,0,0,36.0,216.0,3,122.63085474500959,141.5638254110831
1949,1949,2022-05-04 01:20:00,46.50266666666666,45.016333333333336,55.010725,66.480225,2022-05-03 17:20:00,6.333333333333332,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 01:20:00,88.88172043010752,6.124623655913979,0.0440860215053763,Tuesday,0,0,40.11111111111109,254.0370370370369,3,122.63085474500959,141.5638254110831
1951,1951,2022-05-04 01:40:00,46.02316666666667,44.50691666666667,55.56950833333334,66.89928333333333,2022-05-03 17:40:00,6.666666666666668,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 01:40:00,89.34574468085107,5.866755319148936,0.0428191489361702,Tuesday,0,0,44.44444444444446,296.2962962962965,3,122.63085474500959,141.5638254110831
1953,1953,2022-05-04 02:00:00,46.49308333333333,45.05441666666667,54.78949166666666,66.31025,2022-05-03 18:00:00,7.0,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 02:00:00,89.80748663101605,5.664224598930481,0.0277005347593582,Tuesday,0,0,49.0,343.0,3,122.63085474500959,141.5638254110831
1955,1955,2022-05-04 02:20:00,44.38625,43.25325,54.75649166666666,65.90014166666667,2022-05-03 18:20:00,7.333333333333332,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 02:20:00,90.01063829787235,5.559202127659575,0.0253191489361702,Tuesday,0,0,53.77777777777776,394.37037037037015,3,122.63085474500959,141.5638254110831
1957,1957,2022-05-04 02:40:00,44.19191666666667,42.97025,54.64609166666666,65.80428333333333,2022-05-03 18:40:00,7.666666666666668,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 02:40:00,89.86486486486487,5.544162162162163,0.028054054054054,Tuesday,0,0,58.77777777777779,450.62962962962985,3,122.63085474500959,141.5638254110831
1959,1959,2022-05-04 03:00:00,43.29125,42.16741666666667,54.97289166666667,65.95440833333333,2022-05-03 19:00:00,8.0,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 03:00:00,88.79255319148936,5.626595744680851,0.0315425531914893,Tuesday,0,0,64.0,512.0,3,122.63085474500959,141.5638254110831
1961,1961,2022-05-04 03:20:00,43.401,42.27108333333334,56.571975,67.36127499999999,2022-05-03 19:20:00,8.333333333333332,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 03:20:00,87.59574468085107,5.677978723404255,0.0169680851063829,Tuesday,0,0,69.44444444444443,578.7037037037035,3,122.63085474500959,141.5638254110831
1963,1963,2022-05-04 03:40:00,42.97083333333333,41.91175,55.182675,66.10006666666666,2022-05-03 19:40:00,8.666666666666668,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 03:40:00,87.5,5.670797872340425,0.0173936170212765,Tuesday,0,0,75.11111111111113,650.9629629629633,3,122.63085474500959,141.5638254110831
1965,1965,2022-05-04 04:00:00,43.67016666666667,42.31991666666667,52.78965833333333,64.17019166666667,2022-05-03 20:00:00,9.0,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 04:00:00,88.24064171122994,5.491122994652406,0.0096791443850267,Tuesday,0,0,81.0,729.0,3,122.63085474500959,141.5638254110831
1967,1967,2022-05-04 04:20:00,42.056333333333335,40.59175,50.282325,62.13677500000001,2022-05-03 20:20:00,9.333333333333332,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 04:20:00,88.20212765957447,5.351223404255319,0.0109574468085106,Tuesday,0,0,87.11111111111109,813.0370370370367,3,122.63085474500959,141.5638254110831
1969,1969,2022-05-04 04:40:00,40.86,39.2485,50.66566666666667,62.37708333333333,2022-05-03 20:40:00,9.666666666666668,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 04:40:00,87.52127659574468,5.434414893617021,0.0098404255319148,Tuesday,0,0,93.44444444444447,903.2962962962966,3,122.63085474500959,141.5638254110831
1971,1971,2022-05-04 05:00:00,43.50408673894913,40.98498748957464,49.88779816513762,62.03270225187657,2022-05-03 21:00:00,10.0,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 05:00:00,86.44385026737967,5.512032085561497,0.008235294117647,Tuesday,0,0,100.0,1000.0,3,122.63085474500959,141.5638254110831
1973,1973,2022-05-04 05:20:00,43.65326086956522,41.43938127090301,51.04454849498328,62.953369565217386,2022-05-03 21:20:00,10.333333333333332,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 05:20:00,84.76344086021506,5.551290322580645,0.0095698924731182,Tuesday,0,0,106.77777777777776,1103.37037037037,3,122.63085474500959,141.5638254110831
1975,1975,2022-05-04 05:40:00,44.63341666666667,41.82975,50.907266666666665,63.18340833333333,2022-05-03 21:40:00,10.666666666666668,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 05:40:00,82.3015873015873,5.489894179894179,0.0204232804232804,Tuesday,0,0,113.7777777777778,1213.62962962963,3,122.63085474500959,141.5638254110831
1977,1977,2022-05-04 06:00:00,47.61983333333333,44.658166666666666,53.908908333333336,65.85669999999999,2022-05-03 22:00:00,11.0,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 06:00:00,79.17021276595744,5.37031914893617,0.0356914893617021,Tuesday,0,0,121.0,1331.0,3,122.63085474500959,141.5638254110831
1979,1979,2022-05-04 06:20:00,46.98566666666667,44.82491666666667,55.903125,67.315225,2022-05-03 22:20:00,11.333333333333332,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 06:20:00,75.78191489361703,5.426914893617021,0.0618085106382978,Tuesday,0,0,128.44444444444443,1455.7037037037032,3,122.63085474500959,141.5638254110831
1981,1981,2022-05-04 06:40:00,48.172666666666665,45.2205,55.3391,67.22984166666666,2022-05-03 22:40:00,11.666666666666668,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 06:40:00,73.19251336898395,5.604117647058824,0.0596256684491978,Tuesday,0,0,136.11111111111114,1587.9629629629635,3,122.63085474500959,141.5638254110831
1983,1983,2022-05-04 07:00:00,46.412,44.731,57.31180833333333,68.27026666666667,2022-05-03 23:00:00,12.0,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 07:00:00,70.68085106382979,5.731329787234043,0.0623404255319149,Tuesday,0,0,144.0,1728.0,3,122.63085474500959,141.5638254110831
1985,1985,2022-05-04 07:20:00,49.84825,47.80008333333333,58.447675,69.89643333333333,2022-05-03 23:20:00,12.333333333333332,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 07:20:00,67.89893617021276,5.898457446808511,0.0677127659574468,Tuesday,0,0,152.1111111111111,1876.0370370370365,3,122.63085474500959,141.5638254110831
1987,1987,2022-05-04 07:40:00,46.18291666666666,44.27558333333333,56.68126666666667,67.84905,2022-05-03 23:40:00,12.666666666666668,03-05-2022,jenverrun,Leuven,Party_Student,3.0,VRG,66.0,0.0733909913513528,2022-05-04 07:40:00,65.71957671957672,6.254338624338624,0.0643386243386243,Tuesday,0,0,160.44444444444449,2032.2962962962968,3,122.63085474500959,141.5638254110831
1989,1989,2022-05-04 19:00:00,46.288583333333335,44.933416666666666,55.823225,67.2133,2022-05-04 11:00:00,0.0,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 19:00:00,66.00526315789473,8.333421052631579,0.130578947368421,Wednesday,0,0,0.0,0.0,3,18.932970666073498,127.76597896716954
1991,1991,2022-05-04 19:20:00,50.27808333333333,48.62075,56.56681666666666,68.27705833333333,2022-05-04 11:20:00,0.3333333333333339,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 19:20:00,67.12105263157895,8.447368421052632,0.1172631578947368,Wednesday,0,0,0.11111111111111151,0.037037037037037236,3,18.932970666073498,127.76597896716954
1993,1993,2022-05-04 19:40:00,47.11558333333333,45.97808333333333,55.67663333333334,67.06416666666667,2022-05-04 11:40:00,0.6666666666666661,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 19:40:00,68.42631578947369,8.545473684210528,0.0862631578947368,Wednesday,0,0,0.44444444444444364,0.2962962962962955,3,18.932970666073498,127.76597896716954
1995,1995,2022-05-04 20:00:00,46.68716666666666,45.437666666666665,55.0828,66.56238333333333,2022-05-04 12:00:00,1.0,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 20:00:00,69.85026737967914,8.51663101604278,0.0763101604278074,Wednesday,0,0,1.0,1.0,3,18.932970666073498,127.76597896716954
1997,1997,2022-05-04 20:20:00,45.5905,44.43758333333333,54.849491666666665,66.2398,2022-05-04 12:20:00,1.333333333333334,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 20:20:00,71.51612903225806,8.358387096774194,0.0526881720430107,Wednesday,0,0,1.7777777777777795,2.3703703703703733,3,18.932970666073498,127.76597896716954
1999,1999,2022-05-04 20:40:00,46.03191666666667,44.87433333333333,54.321725,65.83331666666666,2022-05-04 12:40:00,1.666666666666666,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 20:40:00,72.47872340425532,8.059521276595746,0.0412234042553191,Wednesday,0,0,2.777777777777776,4.629629629629624,3,18.932970666073498,127.76597896716954
2001,2001,2022-05-04 21:00:00,45.104,44.10341666666667,53.85441666666667,65.33111666666666,2022-05-04 13:00:00,2.0,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 21:00:00,73.39893617021276,7.85186170212766,0.0144148936170212,Wednesday,0,0,4.0,8.0,3,18.932970666073498,127.76597896716954
2003,2003,2022-05-04 21:20:00,44.3285,43.44741666666667,54.41565,65.70030833333333,2022-05-04 13:20:00,2.333333333333334,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 21:20:00,74.54255319148936,7.764946808510638,0.0076595744680851,Wednesday,0,0,5.444444444444447,12.703703703703713,3,18.932970666073498,127.76597896716954
2005,2005,2022-05-04 21:40:00,44.4645,43.49675,54.04744166666666,65.35073333333334,2022-05-04 13:40:00,2.666666666666666,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 21:40:00,75.85714285714286,7.693386243386243,0.0015873015873015,Wednesday,0,0,7.111111111111108,18.96296296296295,3,18.932970666073498,127.76597896716954
2007,2007,2022-05-04 22:00:00,44.73733333333334,43.74283333333334,53.90905833333333,65.32038333333334,2022-05-04 14:00:00,3.0,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 22:00:00,77.45502645502646,7.640634920634921,0.0014814814814814,Wednesday,0,0,9.0,27.0,3,18.932970666073498,127.76597896716954
2009,2009,2022-05-04 22:20:00,44.27675,43.33725,54.04519166666667,65.31403333333333,2022-05-04 14:20:00,3.333333333333334,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 22:20:00,79.22105263157894,7.5645263157894735,0.001,Wednesday,0,0,11.111111111111114,37.03703703703706,3,18.932970666073498,127.76597896716954
2011,2011,2022-05-04 22:40:00,44.523,43.5625,53.73725833333333,65.10063333333333,2022-05-04 14:40:00,3.666666666666666,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 22:40:00,80.83157894736843,7.5154736842105265,0.0008421052631578,Wednesday,0,0,13.44444444444444,49.29629629629627,3,18.932970666073498,127.76597896716954
2013,2013,2022-05-04 23:00:00,44.403416666666665,43.41466666666667,53.965808333333335,65.38309166666667,2022-05-04 15:00:00,4.0,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 23:00:00,82.38829787234043,7.543563829787234,0.0068617021276595,Wednesday,0,0,16.0,64.0,3,18.932970666073498,127.76597896716954
2015,2015,2022-05-04 23:20:00,44.27858333333334,43.1455,52.99225,64.53594166666667,2022-05-04 15:20:00,4.333333333333334,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 23:20:00,83.9247311827957,7.523924731182796,0.0012365591397849,Wednesday,0,0,18.777777777777782,81.37037037037041,3,18.932970666073498,127.76597896716954
2017,2017,2022-05-04 23:40:00,46.20016666666666,44.855,54.69915833333334,66.234875,2022-05-04 15:40:00,4.666666666666666,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-04 23:40:00,85.11827956989248,7.453978494623656,0.0031720430107526,Wednesday,0,0,21.77777777777777,101.62962962962959,3,18.932970666073498,127.76597896716954
2019,2019,2022-05-05 00:00:00,46.68708333333333,45.2175,55.38063333333333,66.86021666666666,2022-05-04 16:00:00,5.0,04-05-2022,Crimen may the 4th be with you,"Tiensestraat 53, Leuven",Party_Student,3.0,Crimen,62.0,0.4753612182016076,2022-05-05 00:00:00,85.97311827956989,7.347096774193548,0.001021505376344,Wednesday,0,0,25.0,125.0,3,18.932970666073498,127.76597896716954
