,Unnamed: 0,result_timestamp,lamax,laeq,lceq,lcpeak,night_scale,night_hour,Date,Event_name,Address,Event_type,Weight_Event_Type,Organizer,Respondents,Distance,DATEUTC,LC_HUMIDITY,LC_DWPTEMP,LC_WINDSPEED,weekday,Holiday,downseason,night_hour_sq,night_hour_cu,Weight_respondent,Event_Score_x,Total_Event_Score
5039,5039,2022-04-01 06:00:00,54.32966666666667,52.483916666666666,61.60981666666667,73.44080833333334,2022-03-31 22:00:00,11.0,31-03-2022,London Calling 7 Years Anniversary - Leuven,"Kerkstraat 6, Leuven",Party,2.0,Rumba,445.0,21.420828633741035,2022-04-01 06:00:00,93.16315789473684,-0.170578947368421,0.549,Thursday,0,0,121.0,1331.0,3,0.28010120908904035,23.127851532500436
5040,5040,2022-04-01 06:20:00,58.43208333333333,56.47508333333334,63.38244166666666,75.46835,2022-03-31 22:20:00,11.333333333333332,31-03-2022,House der rechten,"Tiensestraat 53, Leuven",Party_Student,3.0,HDR,237.0,0.5448509041984653,2022-04-01 06:20:00,94.21052631578948,-0.1047368421052631,0.4459999999999999,Thursday,0,0,128.44444444444443,1455.7037037037032,3,16.518280378445873,23.127851532500436
5041,5041,2022-04-01 06:20:00,58.43208333333333,56.47508333333334,63.38244166666666,75.46835,2022-03-31 22:20:00,11.333333333333332,31-03-2022,DISNEY FAC,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,65.0,0.3159822255875952,2022-04-01 06:20:00,94.21052631578948,-0.1047368421052631,0.4459999999999999,Thursday,0,0,128.44444444444443,1455.7037037037032,1,6.329469944965524,23.127851532500436
5042,5042,2022-04-01 06:20:00,58.43208333333333,56.47508333333334,63.38244166666666,75.46835,2022-03-31 22:20:00,11.333333333333332,31-03-2022,London Calling 7 Years Anniversary - Leuven,"Kerkstraat 6, Leuven",Party,2.0,Rumba,445.0,21.420828633741035,2022-04-01 06:20:00,94.21052631578948,-0.1047368421052631,0.4459999999999999,Thursday,0,0,128.44444444444443,1455.7037037037032,3,0.28010120908904035,23.127851532500436
5043,5043,2022-04-01 06:40:00,58.11125,56.439,64.4703,76.37764166666666,2022-03-31 22:40:00,11.666666666666668,31-03-2022,House der rechten,"Tiensestraat 53, Leuven",Party_Student,3.0,HDR,237.0,0.5448509041984653,2022-04-01 06:40:00,95.015873015873,-0.1447619047619047,0.4407936507936508,Thursday,0,0,136.11111111111114,1587.9629629629635,3,16.518280378445873,23.127851532500436
5044,5044,2022-04-01 06:40:00,58.11125,56.439,64.4703,76.37764166666666,2022-03-31 22:40:00,11.666666666666668,31-03-2022,DISNEY FAC,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,65.0,0.3159822255875952,2022-04-01 06:40:00,95.015873015873,-0.1447619047619047,0.4407936507936508,Thursday,0,0,136.11111111111114,1587.9629629629635,1,6.329469944965524,23.127851532500436
5045,5045,2022-04-01 06:40:00,58.11125,56.439,64.4703,76.37764166666666,2022-03-31 22:40:00,11.666666666666668,31-03-2022,London Calling 7 Years Anniversary - Leuven,"Kerkstraat 6, Leuven",Party,2.0,Rumba,445.0,21.420828633741035,2022-04-01 06:40:00,95.015873015873,-0.1447619047619047,0.4407936507936508,Thursday,0,0,136.11111111111114,1587.9629629629635,3,0.28010120908904035,23.127851532500436
5046,5046,2022-04-01 07:00:00,58.90916666666666,57.26716666666667,65.847875,77.62710833333334,2022-03-31 23:00:00,12.0,31-03-2022,House der rechten,"Tiensestraat 53, Leuven",Party_Student,3.0,HDR,237.0,0.5448509041984653,2022-04-01 07:00:00,95.15873015873017,-0.2128042328042328,0.4874603174603174,Thursday,0,0,144.0,1728.0,3,16.518280378445873,23.127851532500436
5047,5047,2022-04-01 07:00:00,58.90916666666666,57.26716666666667,65.847875,77.62710833333334,2022-03-31 23:00:00,12.0,31-03-2022,DISNEY FAC,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,65.0,0.3159822255875952,2022-04-01 07:00:00,95.15873015873017,-0.2128042328042328,0.4874603174603174,Thursday,0,0,144.0,1728.0,1,6.329469944965524,23.127851532500436
5048,5048,2022-04-01 07:00:00,58.90916666666666,57.26716666666667,65.847875,77.62710833333334,2022-03-31 23:00:00,12.0,31-03-2022,London Calling 7 Years Anniversary - Leuven,"Kerkstraat 6, Leuven",Party,2.0,Rumba,445.0,21.420828633741035,2022-04-01 07:00:00,95.15873015873017,-0.2128042328042328,0.4874603174603174,Thursday,0,0,144.0,1728.0,3,0.28010120908904035,23.127851532500436
5049,5049,2022-04-01 07:20:00,58.32808333333333,56.61358333333334,66.641375,78.377275,2022-03-31 23:20:00,12.333333333333332,31-03-2022,House der rechten,"Tiensestraat 53, Leuven",Party_Student,3.0,HDR,237.0,0.5448509041984653,2022-04-01 07:20:00,94.2157894736842,-0.3654736842105263,0.5914736842105263,Thursday,0,0,152.1111111111111,1876.0370370370365,3,16.518280378445873,23.127851532500436
5050,5050,2022-04-01 07:20:00,58.32808333333333,56.61358333333334,66.641375,78.377275,2022-03-31 23:20:00,12.333333333333332,31-03-2022,DISNEY FAC,"Kiekenstraat 6, Leuven",Party,2.0,Rumba,65.0,0.3159822255875952,2022-04-01 07:20:00,94.2157894736842,-0.3654736842105263,0.5914736842105263,Thursday,0,0,152.1111111111111,1876.0370370370365,1,6.329469944965524,23.127851532500436
