,Event_name,Address,Date,Time,Duration,Event_type,Organizer,Going,Interested,Respondents,Weight_Event_Type,Weight_Respondent_type,Long,Lat,Dist_filosofia,Dist_xior,Dist_calvariekapel,Dist_hears,Dist_81,Dist_maxim,Dist_taste,Dist_vrijthof
333,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",03-11-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
334,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",04-11-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
335,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",05-11-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
336,Jonas Bang - Dream Diver • Studio STUK,"Naamsestraat 96, Leuven",06-11-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
337,Evan Ifekoya - Undercurrent 528 • Studio STUK,"Naamsestraat 96, Leuven",09-11-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
338,Evan Ifekoya - Undercurrent 528 • Studio STUK,"Naamsestraat 96, Leuven",10-11-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
339,Evan Ifekoya - Undercurrent 528 • Studio STUK,"Naamsestraat 96, Leuven",11-11-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
340,Evan Ifekoya - Undercurrent 528 • Studio STUK,"Naamsestraat 96, Leuven",12-11-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
341,Leuven Kritiek IV,"Naamsestraat 96, Leuven",01-09-2022,20:00:00,,Other,Stuk,na,na,782,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
342,Leuven Kritiek IV,"Naamsestraat 96, Leuven",02-09-2022,20:00:00,,Other,Stuk,na,na,782,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
343,Leuven Kritiek IV,"Naamsestraat 96, Leuven",03-09-2022,20:00:00,,Other,Stuk,na,na,782,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
344,RE-ST (BE) i.p.v. Baubüro in situ / Zirkular,"Naamsestraat 96, Leuven",27-10-2022,20:00:00,,Other,Stuk,na,na,782,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
345,followfollow,"Naamsestraat 96, Leuven",30-09-2022,20:00:00,,Other,Stuk,na,na,500,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
346,William Basinski / Jessica Moss • 30CC/Schouwburg,"Naamsestraat 96, Leuven",22-11-2022,20:00:00,,Other,Stuk,na,na,500,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
347,Scattered Memories on a slice of future,"Naamsestraat 96, Leuven",28-11-2022,20:00:00,,Other,Stuk,na,na,500,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
348,Chaïm Een ode aan adem,"Naamsestraat 96, Leuven",17-10-2022,20:00:00,,Other,Stuk,na,na,300,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
349,OPEN CALL Showcase Emerging Sound 2023,"Naamsestraat 96, Leuven",07-09-2022,20:00:00,,Other,Stuk,na,na,200,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
350,OPEN CALL Showcase Emerging Sound 2023,"Naamsestraat 96, Leuven",08-09-2022,20:00:00,,Other,Stuk,na,na,200,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
351,HARQUITECTES,"Naamsestraat 96, Leuven",16-11-2022,20:00:00,,Other,Stuk,na,na,100,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
352,VRG doop,"Monseigneur Ladeuzeplein, Leuven",20-10-2022,20:00:00,na,Other,VRG,19,26,45,1,,4.7065554,50.8779855,0.8305750773547065,0.6602758477378958,0.8176815621689058,0.731679869567304,0.8478068188768091,0.6535135510033911,0.7417191351641415,0.6410119245681183
353,Beleuvenissen III - Het Groot Verlof,Leuven,22-07-2022,20:00:00,5,Party,City of Leuven,626,4900,5526,2,,4.7011675,50.879202,0.5698793094081626,0.2811085565851016,0.5287111809099445,0.42816551054756263,0.6050390727840878,0.2313156411230503,0.3882946618231431,0.0733909913513528
354,Half Oogst - Het Groot Verlof,Leuven,13-08-2022,20:00:00,5,Party,City of Leuven,173,940,1113,2,,4.7011675,50.879202,0.5698793094081626,0.2811085565851016,0.5287111809099445,0.42816551054756263,0.6050390727840878,0.2313156411230503,0.3882946618231431,0.0733909913513528
355,Eko Into The Maze 24 urenloop 2022,"Tervuursevest 101, Leuven",25-10-2022,20:00:00,na,Party_Student,Ekonomika,202,178,380,3,,4.6889247,50.86831205,1.395543801573989,1.603115204157835,1.4081834275284497,1.4994370408387223,1.3809027245510372,1.6315608279363527,1.500881657585316,1.743567537763494
356,International Welcome BBQ,"Dekenstraat 2, Leuven",21-09-2022,20:00:00,3.75,Party_Student,Ekonomika,50,52,102,3,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
357,Eerste Bach TD: Halloween edition,"Naamsestraat 34, Leuven",08-11-2022,20:00:00,9,Party_Student,Ekonomika,11,68,79,3,,4.700330354804046,50.87725655,0.34243670110458585,0.07488931591579394,0.29905945228665654,0.2057719425269472,0.3785301539920673,0.042293069044074885,0.15816525531552686,0.1633020078412536
358,Belgian Beer & Chocolate Night,"Dekenstraat 2, Leuven",04-10-2022,20:00:00,3,Party_Student,Ekonomika,16,39,55,3,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
359,Eerstejaarsadoptie,"Dekenstraat 2, Leuven",20-10-2022,20:00:00,na,Party_Student,Ekonomika,32,21,53,3,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
360,Beerpong tornooi: battle of the duoâ€™s/trioâ€™s,"Dekenstraat 2, Leuven",20-09-2022,20:00:00,4,Party_Student,Ekonomika,23,15,38,3,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
361,Jeneverwandeling,"Dekenstraat 2, Leuven",26-09-2022,20:00:00,3,Party_Student,Ekonomika,15,20,35,3,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
362,Zillion avond,"Tiensestraat 53, Leuven",22-11-2022,20:00:00,na,Party_Student,HDR,83,1200,1283,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
363,openingsreceptie,"Tiensestraat 53, Leuven",13-02-2022,20:00:00,4,Party_Student,HDR,66,393,459,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
364,Abbanight,"Tiensestraat 53, Leuven",22-03-2022,20:00:00,9,Party_Student,HDR,33,357,390,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
365,Tiem justitie tap,"Tiensestraat 53, Leuven",03-05-2022,20:00:00,9,Party_Student,HDR,59,261,320,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
366,marginale party,"Tiensestraat 53, Leuven",18-05-2022,20:00:00,9,Party_Student,HDR,28,253,281,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
367,aftap,"Tiensestraat 53, Leuven",19-05-2022,20:00:00,9,Party_Student,HDR,27,236,263,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
368,House der rechten,"Tiensestraat 53, Leuven",31-03-2022,20:00:00,9,Party_Student,HDR,18,219,237,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
369,Valkfeesten,"Tiensestraat 53, Leuven",28-04-2022,20:00:00,na,Party_Student,HDR,52,100,152,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
370,Techno geeft je vleugels,"Tiensestraat 53, Leuven",21-04-2022,20:00:00,9,Party_Student,HDR,19,103,122,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
371,start to summer met stell,"Tiensestraat 53, Leuven",30-06-2022,20:00:00,9,Party_Student,HDR,11,105,116,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
372,stella night,"Tiensestraat 53, Leuven",09-11-2022,20:00:00,8,Party_Student,HDR,na,na,112,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
373,WK halve finale,"Tiensestraat 53, Leuven",13-12-2022,20:00:00,na,Party_Student,HDR,na,na,112,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
374,WK halve finale,"Tiensestraat 53, Leuven",14-12-2022,20:00:00,na,Party_Student,HDR,na,na,112,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
375,Oktoberfest,"Tiensestraat 53, Leuven",12-10-2022,20:00:00,na,Party_Student,HDR,5,87,92,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
376,drum and bass,"Tiensestraat 53, Leuven",16-11-2022,20:00:00,na,Party_Student,HDR,11,67,78,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
377,Golf pro's and tennis ho*s,"Tiensestraat 53, Leuven",27-04-2022,20:00:00,9,Party_Student,HDR,15,59,74,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
378,Carnaval party,"Tiensestraat 53, Leuven",28-02-2022,20:00:00,9,Party_Student,HDR,7,62,69,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
379,Aftap,"Tiensestraat 53, Leuven",22-12-2022,20:00:00,na,Party_Student,HDR,10,53,63,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
380,Victorie kraaien = goed begaaien,"Tiensestraat 53, Leuven",29-06-2022,20:00:00,9,Party_Student,HDR,8,50,58,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
381,D&B by HDR musicmarch,"Tiensestraat 53, Leuven",01-03-2022,20:00:00,9,Party_Student,HDR,6,45,51,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
382,fluo party,"Tiensestraat 53, Leuven",20-10-2022,20:00:00,na,Party_Student,HDR,5,43,48,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
383,low effort party,"Tiensestraat 53, Leuven",09-05-2022,20:00:00,9,Party_Student,HDR,6,39,45,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
384,vakantie wordt karme-lit,"Tiensestraat 53, Leuven",27-06-2022,20:00:00,9,Party_Student,HDR,5,37,42,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
385,"die van 2004, mogen die al bier","Tiensestraat 53, Leuven",06-10-2022,20:00:00,2,Party_Student,HDR,6,36,42,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
386,HDR emmerkes,"Tiensestraat 53, Leuven",14-03-2022,20:00:00,9,Party_Student,HDR,12,27,39,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
387,Dutch night,"Tiensestraat 53, Leuven",23-03-2022,20:00:00,na,Party_Student,HDR,7,32,39,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
388,RIP 1382,"Tiensestraat 53, Leuven",10-10-2022,20:00:00,na,Party_Student,HDR,4,30,34,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
389,"genoeg gesprint,tijd voor een pint","Tiensestraat 53, Leuven",26-10-2022,20:00:00,na,Party_Student,HDR,5,29,34,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
390,goodbye okergeel,"Tiensestraat 53, Leuven",25-05-2022,20:00:00,9,Party_Student,HDR,5,27,32,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
391,heavy metal avond,"Tiensestraat 53, Leuven",16-05-2022,20:00:00,9,Party_Student,HDR,6,25,31,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
392,hdr top 100,"Tiensestraat 53, Leuven",26-05-2022,20:00:00,9,Party_Student,HDR,4,27,31,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
393,One last summer party,"Tiensestraat 53, Leuven",27-09-2022,20:00:00,na,Party_Student,HDR,1,29,30,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
394,meme partie,"Tiensestraat 53, Leuven",18-10-2022,20:00:00,na,Party_Student,HDR,1,29,30,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
395,"Vergeet je les, drink en fles","Tiensestraat 53, Leuven",28-09-2022,20:00:00,9,Party_Student,HDR,1,25,26,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
396,join the army party,"Tiensestraat 53, Leuven",22-02-2022,20:00:00,9,Party_Student,HDR,7,18,25,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
397,white lies,"Tiensestraat 53, Leuven",14-11-2022,20:00:00,na,Party_Student,HDR,2,19,21,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
398,St. Patrick's Day,"Tiensestraat 53, Leuven",17-03-2022,20:00:00,9,Party_Student,HDR,7,11,18,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
399,hdr op safari,"Tiensestraat 53, Leuven",04-10-2022,20:00:00,na,Party_Student,HDR,3,15,18,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
400,vergeet je vakmet een kw,"Tiensestraat 53, Leuven",28-06-2022,20:00:00,9,Party_Student,HDR,3,14,17,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
401,zware bierenavond,"Tiensestraat 53, Leuven",26-09-2022,20:00:00,na,Party_Student,HDR,7,10,17,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
402,Autumn parti,"Tiensestraat 53, Leuven",25-10-2022,20:00:00,na,Party_Student,HDR,2,11,13,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
403,Party like the Romans,"Tiensestraat 53, Leuven",29-11-2022,20:00:00,na,Party_Student,HDR,1,10,11,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
404,Kempenzuip,"Tiensestraat 55, Leuven",10-11-2022,20:00:00,6,Party_Student,Politica,123,1100,1223,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
405,Provinciezuip,"Tiensestraat 55, Leuven",22-11-2022,20:00:00,6,Party_Student,Politica,27,346,373,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
406,poolnight,"Parkstraat 40, Leuven",18-10-2022,20:00:00,na,Party_Student,Politica,13,66,79,3,,4.701695752598591,50.87296905,0.22285877518148278,0.42843534185415405,0.25942134921811094,0.3027446266092513,0.20114677347338383,0.47876405054384663,0.35836851741171855,0.6383797740649836
407,Christmas Faire,"Tiensestraat 55, Leuven",15-12-2022,20:00:00,0.5,Party_Student,Politica,7,37,44,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
408,Christmas Faire,"Tiensestraat 55, Leuven",14-12-2022,20:00:00,0.5,Party_Student,Politica,7,37,44,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
409,Christmas Faire,"Tiensestraat 55, Leuven",13-12-2022,20:00:00,0.5,Party_Student,Politica,7,37,44,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
410,Noctua x Big Fat Bass,"Kerkstraat 6, Leuven",13-08-2022,20:00:00,24,Party,Rumba,87,365,452,2,,4.513707682054195,50.8236421,21.35942687014527,21.5024376888868,21.36152359088692,21.435855059374763,21.35200178118424,21.51428088090212,21.420828633741035,21.57036813056637
411,1 Jaar heropening,"Zeelstraat 1, Leuven",08-05-2022,20:00:00,4,Party,t Archief,48,53,101,2,,4.7002216,50.8782126,0.44769922692564273,0.17601477908375626,0.4036147990005209,0.3124662914998865,0.4839612708786557,0.12739736462223022,0.2636250238768044,0.08025709997275406
412,VRG après ski party,"Tiensestraat 53, Leuven",21-02-2022,20:00:00,9,Party_Student,VRG,0,339,339,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
413,vrg karmelietnight,"Tiensestraat 53, Leuven",05-05-2022,20:00:00,9,Party_Student,VRG,20,140,160,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
414,love is in the air (or not),"Tiensestraat 53, Leuven",14-02-2022,20:00:00,9,Party_Student,VRG,0,123,123,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
415,Winter is coming,"Tiensestraat 53, Leuven",24-11-2022,20:00:00,9,Party_Student,VRG,5,54,59,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
416,griezelparty HDR/VRG,"Tiensestraat 53, Leuven",31-10-2022,20:00:00,9,Party_Student,VRG,8,46,54,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
417,VRG: gin-tonic,"Tiensestraat 53, Leuven",17-05-2022,20:00:00,9,Party_Student,VRG,4,45,49,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
418,Dimitri wouters,"Tiensestraat 53, Leuven",15-03-2022,20:00:00,9,Party_Student,VRG,7,36,43,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
419,vrg new kids,"Tiensestraat 53, Leuven",10-05-2022,20:00:00,9,Party_Student,VRG,6,15,21,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
420,Charles Atlas - Life’s a beach • Studio STUK,"Naamsestraat 96, Leuven",27-09-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
421,Charles Atlas - Life’s a beach • Studio STUK,"Naamsestraat 96, Leuven",28-09-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
422,Charles Atlas - Life’s a beach • Studio STUK,"Naamsestraat 96, Leuven",29-09-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
423,Charles Atlas - Life’s a beach • Studio STUK,"Naamsestraat 96, Leuven",30-09-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
424,Charles Atlas - Life’s a beach • Studio STUK,"Naamsestraat 96, Leuven",01-10-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
